,timestamp,open,high,low,close,volume
0,1766885400000,841.8,841.9,841.1,841.5,23.8792
1,1766886300000,841.5,841.5,837.5,840.3,201.2816
2,1766887200000,840.3,840.5,840.1,840.4,30.0135
3,1766888100000,840.4,841.2,840.4,841.2,70.1774
4,1766889000000,841.2,842.4,841.1,841.9,34.5522
5,1766889900000,841.9,842.0,841.3,841.5,11.4036
6,1766890800000,841.5,841.6,840.4,840.9,63.4422
7,1766891700000,840.9,841.8,840.8,840.9,84.3892
8,1766892600000,840.9,841.8,840.9,841.6,20.8029
9,1766893500000,841.6,842.1,841.5,841.7,21.7146
10,1766894400000,841.7,843.5,841.3,843.0,60.7929
11,1766895300000,843.0,844.2,842.8,843.7,103.5126
12,1766896200000,843.7,843.9,842.4,842.9,84.9798
13,1766897100000,842.9,843.2,842.5,843.1,16.1653
14,1766898000000,843.1,843.1,842.2,842.7,29.8644
15,1766898900000,842.7,843.4,842.5,842.8,75.1516
16,1766899800000,842.8,843.8,842.7,843.6,18.3163
17,1766900700000,843.6,844.0,842.9,843.0,126.1994
18,1766901600000,843.0,843.5,842.7,843.0,31.5119
19,1766902500000,843.0,843.3,842.8,843.2,32.0538
20,1766903400000,843.2,844.2,843.1,844.1,25.9664
21,1766904300000,844.1,844.1,843.3,843.7,30.5508
22,1766905200000,843.7,844.2,843.3,844.2,55.3551
23,1766906100000,844.2,844.3,843.5,843.6,24.9572
24,1766907000000,843.6,843.7,843.3,843.4,14.2704
25,1766907900000,843.4,844.1,843.4,843.9,21.2921
26,1766908800000,843.9,845.3,843.9,845.1,34.6788
27,1766909700000,845.1,845.2,844.6,844.6,25.9159
28,1766910600000,844.6,847.1,844.6,846.3,97.7433
29,1766911500000,846.3,846.7,845.7,845.8,40.6939
30,1766912400000,845.8,846.6,845.4,846.1,81.6254
31,1766913300000,846.1,846.3,845.1,845.9,57.7528
32,1766914200000,845.9,846.1,844.1,845.2,39.8617
33,1766915100000,845.2,845.6,844.8,845.6,12.9837
34,1766916000000,845.6,848.7,845.6,848.2,88.13742
35,1766916900000,848.2,849.2,848.1,849.2,104.0684
36,1766917800000,849.2,850.0,848.7,848.9,72.3148
37,1766918700000,848.9,849.3,848.1,848.3,48.4314
38,1766919600000,848.3,854.2,848.3,853.8,398.7841
39,1766920500000,853.8,857.1,853.6,855.3,501.12121
40,1766921400000,855.3,856.2,854.3,854.6,180.6724
41,1766922300000,854.6,855.8,853.7,854.7,265.5705
42,1766923200000,854.7,857.5,854.7,856.2,284.0898
43,1766924100000,856.2,856.2,854.9,855.3,77.0092
44,1766925000000,855.3,856.2,855.0,855.3,82.2956
45,1766925900000,855.3,856.6,855.2,855.7,230.1674
46,1766926800000,855.7,858.1,855.5,856.0,235.0723
47,1766927700000,856.0,857.1,855.9,856.7,47.3099
48,1766928600000,856.7,858.9,856.5,858.2,185.2717
49,1766929500000,858.2,858.7,857.2,858.3,89.5684
50,1766930400000,858.3,858.6,856.5,856.7,94.1178
51,1766931300000,856.7,857.5,856.4,857.5,42.9532
52,1766932200000,857.5,859.2,857.4,858.5,52.4148
53,1766933100000,858.5,858.9,857.3,857.7,21.1154
54,1766934000000,857.7,859.1,857.4,858.7,147.6944
55,1766934900000,858.7,859.7,858.2,858.5,79.629
56,1766935800000,858.5,859.3,857.7,859.3,84.3742
57,1766936700000,859.3,863.6,859.2,860.7,437.5736
58,1766937600000,860.7,862.0,860.3,861.6,210.3961
59,1766938500000,861.6,865.6,861.5,862.2,756.85062
60,1766939400000,862.2,863.8,861.8,863.4,217.8076
61,1766940300000,863.4,864.9,863.4,864.2,180.6151
62,1766941200000,864.2,865.1,863.5,864.7,135.0167
63,1766942100000,864.7,865.5,864.1,865.5,88.1146
64,1766943000000,865.5,865.5,863.5,864.6,111.3293
65,1766943900000,864.6,866.5,863.4,866.5,298.8411
66,1766944800000,866.5,867.6,862.4,862.9,629.1064
67,1766945700000,862.9,863.6,860.5,862.9,417.7107
68,1766946600000,862.9,863.5,862.3,862.5,83.486
69,1766947500000,862.5,862.5,859.0,859.1,99.1615
70,1766948400000,859.1,862.8,859.0,861.3,243.3072
